MaterialNumber,ProductType,Plant,ComplexityScore,IfPhasedOut
0010812619679,Disposables,570241,2,NA
0010816615679,Disposables,570241,10,NA
0010816752679,Disposables,570241,8,NA
0010824575679,Disposables,570241,7,NA
0010824593679,Disposables,570241,6,NA
0010837668679,Disposables,570241,2,NA
0010839361679,Disposables,570241,2,NA
0010840384679,Disposables,570241,10,NA
0010840637679,Disposables,570241,8,NA
0010876822679,Disposables,570241,9,NA
0010876868679,Disposables,570241,6,NA
0010877751679,Disposables,570241,5,NA
0010884112679,Disposables,570241,4,NA
0010884120679,Disposables,570241,4,NA
0010886653679,Disposables,570241,10,NA
0010901531679,Disposables,570241,6,NA
0010903738679,Disposables,570241,6,NA
0010907333679,Disposables,570241,2,NA
0010975328679,Disposables,570241,1,NA
0010975336679,Disposables,570241,10,NA
0010979121679,Disposables,570241,10,NA
0010983594679,Disposables,570241,3,NA
0010983877679,Disposables,570241,6,NA
0010990882679,Disposables,570241,4,NA
0011006991679,Disposables,570241,2,NA
0011007131679,Disposables,570241,5,NA
0011007139679,Disposables,570241,6,NA
0011010749679,Disposables,570241,10,NA
0011010757679,Disposables,570241,10,NA
0011011296679,Disposables,570241,6,NA
0011013720679,Disposables,570241,4,NA
0011013801679,Disposables,570241,8,NA
0011017059679,Disposables,570241,5,NA
0011037103679,Disposables,570241,9,NA
0011042941679,Disposables,570241,7,NA
0011050162679,Disposables,570241,7,NA
0011050170679,Disposables,570241,5,NA
0011050186679,Disposables,570241,5,NA
0011053752679,Disposables,570241,2,NA
0011053785679,Disposables,570241,8,NA
0011053803679,Disposables,570241,7,NA
0011053811679,Disposables,570241,7,NA
0011056934679,Disposables,570241,6,NA
0011076404679,Disposables,570241,4,NA
0011076892679,Disposables,570241,9,NA
0011083070679,Disposables,570241,10,NA
0011083283679,Disposables,570241,8,NA
0011084477679,Disposables,570241,10,NA
0011088435679,Disposables,570241,7,NA
0011091071679,Disposables,570241,9,NA
0011091138679,Disposables,570241,4,NA
0011091152679,Disposables,570241,2,NA
0011091160679,Disposables,570241,2,NA
0011091176679,Disposables,570241,10,NA
0011091203679,Disposables,570241,8,NA
0011091211679,Disposables,570241,4,NA
0011091227679,Disposables,570241,4,NA
0011091284679,Disposables,570241,1,NA
0011091292679,Disposables,570241,2,NA
0011091498679,Disposables,570241,4,NA
0011091506679,Disposables,570241,10,NA
0011099404679,Disposables,570241,1,NA
0011099420679,Disposables,570241,2,NA
0011099458679,Disposables,570241,5,NA
0011114767679,Disposables,570241,10,NA
0011122260679,Disposables,570241,9,NA
0011122762679,Disposables,570241,2,NA
0011136860679,Disposables,570241,10,NA
0011143267679,Disposables,570241,5,NA
0011143302679,Disposables,570241,2,NA
0011148518679,Disposables,570241,1,NA
0011149873679,Disposables,570241,6,NA
0011164651679,Disposables,570241,6,NA
0011172721679,Disposables,570241,7,NA
0011181524679,Disposables,570241,8,NA
0011182241679,Disposables,570241,3,NA
0011204712679,Disposables,570241,4,NA
0011206866679,Disposables,570241,4,NA
0011209238679,Disposables,570241,10,NA
0011212583679,Disposables,570241,4,NA
0011216202679,Disposables,570241,4,NA
0011216210679,Disposables,570241,9,NA
0011217012679,Disposables,570241,9,NA
0011222192679,Disposables,570241,4,NA
0011245562679,Disposables,570241,6,NA
0011245578679,Disposables,570241,7,NA
0011251347679,Disposables,570241,5,NA
0011252083679,Disposables,570241,4,NA
0011273501679,Disposables,570241,9,NA
0011273509679,Disposables,570241,9,NA
0011279250679,Disposables,570241,1,NA
0011279426679,Disposables,570241,1,NA
0011299081679,Disposables,570241,5,NA
0011334826679,Disposables,570241,6,NA
0011335434679,Disposables,570241,3,NA
0011338390679,Disposables,570241,7,NA
0011349446679,Disposables,570241,10,NA
0011353656679,Disposables,570241,3,NA
0011361398679,Disposables,570241,4,NA
0011366080679,Disposables,570241,10,NA
0011367514679,Disposables,570241,5,NA
0011367522679,Disposables,570241,10,NA
0011367530679,Disposables,570241,2,NA
0011367538679,Disposables,570241,3,NA
0011372874679,Disposables,570241,4,NA
0011373862679,Disposables,570241,3,NA
0011374188679,Disposables,570241,9,NA
0011378799679,Disposables,570241,6,NA
0011385558679,Disposables,570241,9,NA
0011385566679,Disposables,570241,4,NA
0011413791679,Disposables,570241,9,NA
0011414617679,Disposables,570241,6,NA
0011420370679,Disposables,570241,3,NA
0011420378679,Disposables,570241,2,NA
0011420510679,Disposables,570241,9,NA
0011420777679,Disposables,570241,2,NA
0011420812679,Disposables,570241,2,NA
0011420820679,Disposables,570241,5,NA
0011422744679,Disposables,570241,10,NA
0011422774679,Disposables,570241,6,NA
0011422815679,Disposables,570241,2,NA
0011422833679,Disposables,570241,9,NA
0011428707679,Disposables,570241,3,NA
0011431206679,Disposables,570241,4,NA
0011432213679,Disposables,570241,6,NA
0011437439679,Disposables,570241,2,NA
0011446956679,Disposables,570241,9,NA
0011446991679,Disposables,570241,3,NA
0011451805679,Disposables,570241,7,NA
0011461988679,Disposables,570241,4,NA
0011467097679,Disposables,570241,9,NA
0011467352679,Disposables,570241,8,NA
0011467360679,Disposables,570241,10,NA
0011482367679,Disposables,570241,3,NA
0011486626679,Disposables,570241,5,NA
0011490016679,Disposables,570241,10,NA
0011560515679,Disposables,570241,10,NA
0011580898679,Disposables,570241,8,NA
0011582026679,Disposables,570241,10,NA
0011583419679,Disposables,570241,4,NA
0011586161679,Disposables,570241,6,NA
0011587374679,Disposables,570241,5,NA
0011587390679,Disposables,570241,5,NA
0011587886679,Disposables,570241,3,NA
0011587937679,Disposables,570241,10,NA
0011588026679,Disposables,570241,5,NA
0011588205679,Disposables,570241,1,NA
0011588231679,Disposables,570241,7,NA
0011598939679,Disposables,570241,2,NA
0011605903679,Disposables,570241,4,NA
0011628698679,Disposables,570241,5,NA
0011636061679,Disposables,570241,4,NA
0011637724679,Disposables,570241,1,NA
0011644123679,Disposables,570241,10,NA
0011644131679,Disposables,570241,2,NA
0011645340679,Disposables,570241,5,NA
0011647138679,Disposables,570241,4,NA
0011647152679,Disposables,570241,2,NA
0011647292679,Disposables,570241,1,NA
0011647300679,Disposables,570241,2,NA
0011649574679,Disposables,570241,3,NA
0011650024679,Disposables,570241,4,NA
0011650032679,Disposables,570241,10,NA
0011658229679,Disposables,570241,6,NA
0011668951679,Disposables,570241,5,NA
0011669026679,Disposables,570241,5,NA
0011669035679,Disposables,570241,10,NA
0011669261679,Disposables,570241,9,NA
0011669494679,Disposables,570241,5,NA
0011669820679,Disposables,570241,9,NA
0011672260679,Disposables,570241,2,NA
0011682638679,Disposables,570241,1,NA
0011683796679,Disposables,570241,8,NA
0011683805679,Disposables,570241,8,NA
0011684187679,Disposables,570241,1,NA
0011684327679,Disposables,570241,6,NA
0011687972679,Disposables,570241,4,NA
0011701458679,Disposables,570241,5,NA
0011702040679,Disposables,570241,8,NA
0011702054679,Disposables,570241,10,NA
0011720441679,Disposables,570241,10,NA
0011721739679,Disposables,570241,6,NA
0011721753679,Disposables,570241,7,NA
0011721761679,Disposables,570241,2,NA
0011724019679,Disposables,570241,9,NA
0011724278679,Disposables,570241,10,NA
0011734986679,Disposables,570241,6,NA
0011734995679,Disposables,570241,7,NA
0011736679679,Disposables,570241,6,NA
0011737121679,Disposables,570241,10,NA
0011744372679,Disposables,570241,2,NA
0011748426679,Disposables,570241,6,NA
0011757978679,Disposables,570241,1,NA
0011761396679,Disposables,570241,9,NA
0011761405679,Disposables,570241,7,NA
0011769650679,Disposables,570241,3,NA
0011774802679,Disposables,570241,1,NA
0011777720679,Disposables,570241,9,NA
0011782187679,Disposables,570241,8,NA
0011788179679,Disposables,570241,2,NA
0011790241679,Disposables,570241,7,NA
0011813085679,Disposables,570241,3,NA
0011816495679,Disposables,570241,3,NA
0011816734679,Disposables,570241,3,NA
0011816805679,Disposables,570241,3,NA
0011816869679,Disposables,570241,8,NA
0011817361679,Disposables,570241,1,NA
0011817369679,Disposables,570241,3,NA
0011831018679,Disposables,570241,8,NA
0011831026679,Disposables,570241,5,NA
0011837583679,Disposables,570241,5,NA
0011838498679,Disposables,570241,4,NA
0011838515679,Disposables,570241,3,NA
0011861122679,Disposables,570241,2,NA
0011869768679,Disposables,570241,7,NA
0011875973679,Disposables,570241,2,NA
0011923030679,Disposables,570241,3,NA
0011924761679,Disposables,570241,5,NA
0011924850679,Disposables,570241,9,NA
0011936662679,Disposables,570241,9,NA
0011936678679,Disposables,570241,9,NA
0011936856679,Disposables,570241,2,NA
0011936865679,Disposables,570241,10,NA
0011936883679,Disposables,570241,3,NA
0011942168679,Disposables,570241,1,NA
0011967430679,Disposables,570241,7,NA
0011971358679,Disposables,570241,8,NA
0011971375679,Disposables,570241,1,NA
0011971393679,Disposables,570241,7,NA
0011971401679,Disposables,570241,10,NA
0011990851679,Disposables,570241,4,NA
0011990894679,Disposables,570241,3,NA
0012016134679,Disposables,570241,7,NA
0012016164679,Disposables,570241,9,NA
0012017541679,Disposables,570241,2,NA
0012017545679,Disposables,570241,3,NA
0012017563679,Disposables,570241,6,NA
0012035247679,Disposables,570241,1,NA
0012035282679,Disposables,570241,10,NA
0012035290679,Disposables,570241,8,NA
0012035298679,Disposables,570241,5,NA
0012142651679,Disposables,570241,8,NA
0012142659679,Disposables,570241,1,NA
0012142667679,Disposables,570241,5,NA
0012142694679,Disposables,570241,4,NA
0012160512679,Disposables,570241,10,NA
0012211481679,Disposables,570241,2,NA
003119309679,NA,NA,6,NA
003120243679,NA,NA,5,NA
003302579679,NA,NA,4,NA
003737272679,NA,NA,4,NA
003787328679,NA,NA,6,NA
003787362679,NA,NA,10,NA
004685978679,NA,NA,4,NA
004687319679,NA,NA,6,NA
004687327679,NA,NA,10,NA
004687353679,NA,NA,4,NA
004687361679,NA,NA,3,NA
004687369679,NA,NA,2,NA
004687377679,NA,NA,5,NA
004687412679,NA,NA,7,NA
004687436679,NA,NA,10,NA
004687458679,NA,NA,3,NA
004687475679,NA,NA,10,NA
004687493679,NA,NA,4,NA
004689241679,NA,NA,10,NA
004689245679,NA,NA,9,NA
004689279679,NA,NA,2,NA
004689287679,NA,NA,10,NA
004689322679,NA,NA,10,NA
004689919679,NA,NA,9,NA
004689957679,NA,NA,4,NA
004689984679,NA,NA,9,NA
004690000679,NA,NA,10,NA
004690008679,NA,NA,9,NA
004690016679,NA,NA,5,NA
004690302679,NA,NA,9,NA
004690335679,NA,NA,6,NA
004690385679,NA,NA,4,NA
004690403679,NA,NA,10,NA
004690427679,NA,NA,1,NA
004690449679,NA,NA,8,NA
004690826679,NA,NA,1,NA
004690835679,NA,NA,2,NA
004690848679,NA,NA,6,NA
004690856679,NA,NA,3,NA
004690865679,NA,NA,8,NA
004690891679,NA,NA,9,NA
004690907679,NA,NA,4,NA
004690934679,NA,NA,1,NA
004690942679,NA,NA,5,NA
004690972679,NA,NA,8,NA
004690988679,NA,NA,6,NA
004690996679,NA,NA,5,NA
004691031679,NA,NA,6,NA
004691282679,NA,NA,4,NA
004691306679,NA,NA,1,NA
004691333679,NA,NA,6,NA
004691348679,NA,NA,9,NA
004691356679,NA,NA,1,NA
004691365679,NA,NA,5,NA
004691391679,NA,NA,8,NA
004691407679,NA,NA,3,NA
004691434679,NA,NA,7,NA
004691464679,NA,NA,8,NA
004691472679,NA,NA,7,NA
004691488679,NA,NA,6,NA
004694443679,NA,NA,6,NA
004694455679,NA,NA,3,NA
004694473679,NA,NA,1,NA
004694481679,NA,NA,1,NA
004694489679,NA,NA,7,NA
004694497679,NA,NA,4,NA
004694524679,NA,NA,6,NA
004694532679,NA,NA,10,NA
004694540679,NA,NA,4,NA
004694554679,NA,NA,3,NA
004694570679,NA,NA,8,NA
004694621679,NA,NA,8,NA
004694629679,NA,NA,10,NA
004695787679,NA,NA,10,NA
004695822679,NA,NA,9,NA
004695830679,NA,NA,8,NA
004695838679,NA,NA,4,NA
004695852679,NA,NA,5,NA
004695860679,NA,NA,7,NA
004695868679,NA,NA,7,NA
004695876679,NA,NA,4,NA
004695903679,NA,NA,7,NA
004695911679,NA,NA,4,NA
004695927679,NA,NA,4,NA
004695949679,NA,NA,1,NA
004695984679,NA,NA,2,NA
004696000679,NA,NA,2,NA
004696500679,NA,NA,1,NA
004696508679,NA,NA,8,NA
004696516679,NA,NA,9,NA
004696525679,NA,NA,6,NA
004696543679,NA,NA,10,NA
004696546679,NA,NA,1,NA
004696555679,NA,NA,8,NA
004696573679,NA,NA,5,NA
004696581679,NA,NA,9,NA
004696589679,NA,NA,5,NA
004696624679,NA,NA,5,NA
004696632679,NA,NA,1,NA
004696640679,NA,NA,3,NA
004696654679,NA,NA,9,NA
004696662679,NA,NA,6,NA
004696670679,NA,NA,6,NA
004696678679,NA,NA,5,NA
004696686679,NA,NA,3,NA
004696695679,NA,NA,2,NA
004696729679,NA,NA,10,NA
004696737679,NA,NA,8,NA
004696751679,NA,NA,8,NA
004696767679,NA,NA,7,NA
004696794679,NA,NA,7,NA
004696810679,NA,NA,6,NA
004696818679,NA,NA,4,NA
004696826679,NA,NA,6,NA
004696835679,NA,NA,8,NA
004696848679,NA,NA,7,NA
004696856679,NA,NA,1,NA
004722293679,NA,NA,8,NA
004731249679,NA,NA,10,NA
004740570679,NA,NA,4,NA
004740586679,NA,NA,6,NA
004746070679,NA,NA,7,NA
004801150679,NA,NA,5,NA
004831414679,NA,NA,9,NA
004872222679,NA,NA,7,NA
005208394679,NA,NA,10,NA
005403391679,NA,NA,8,NA
005482992679,NA,NA,8,NA
005870065679,NA,NA,2,NA
005876336679,NA,NA,4,NA
005886735679,NA,NA,6,NA
005886748679,NA,NA,6,NA
005886756679,NA,NA,5,NA
005886765679,NA,NA,2,NA
005886783679,NA,NA,7,NA
005886799679,NA,NA,1,NA
006380015679,NA,NA,5,NA
006380033679,NA,NA,3,NA
006380122679,NA,NA,10,NA
006380130679,NA,NA,1,NA
006380138679,NA,NA,2,NA
006380160679,NA,NA,8,NA
006380168679,NA,NA,2,NA
006380176679,NA,NA,7,NA
006380185679,NA,NA,8,NA
006380203679,NA,NA,4,NA
006380211679,NA,NA,4,NA
006434689679,NA,NA,5,NA
006534473679,NA,NA,9,NA
006534481679,NA,NA,4,NA
006640632679,NA,NA,5,NA
006867356679,NA,NA,5,NA
006881455679,NA,NA,6,NA
006881473679,NA,NA,6,NA
007011298679,NA,NA,9,NA
007011306679,NA,NA,6,NA
007221663679,NA,NA,10,NA
007226683679,NA,NA,6,NA
007226699679,NA,NA,2,NA
007305909679,NA,NA,6,NA
007305947679,NA,NA,7,NA
007305982679,NA,NA,7,NA
007306033679,NA,NA,6,NA
007306138679,NA,NA,3,NA
007306185679,NA,NA,7,NA
007306203679,NA,NA,10,NA
007306350679,NA,NA,2,NA
007306358679,NA,NA,6,NA
007306490679,NA,NA,8,NA
007306498679,NA,NA,8,NA
007306515679,NA,NA,4,NA
007306533679,NA,NA,3,NA
007306541679,NA,NA,3,NA
007306614679,NA,NA,5,NA
007306622679,NA,NA,5,NA
007306630679,NA,NA,7,NA
007306638679,NA,NA,1,NA
007306660679,NA,NA,9,NA
007306668679,NA,NA,10,NA
007306676679,NA,NA,6,NA
007306703679,NA,NA,4,NA
007306711679,NA,NA,8,NA
007306719679,NA,NA,9,NA
007306825679,NA,NA,8,NA
007306843679,NA,NA,6,NA
007306846679,NA,NA,6,NA
007306855679,NA,NA,1,NA
007306881679,NA,NA,8,NA
007306889679,NA,NA,1,NA
007306897679,NA,NA,4,NA
007306924679,NA,NA,9,NA
007306940679,NA,NA,2,NA
007306962679,NA,NA,7,NA
007306970679,NA,NA,10,NA
007306978679,NA,NA,3,NA
007307029679,NA,NA,7,NA
007307037679,NA,NA,7,NA
007307051679,NA,NA,5,NA
007307059679,NA,NA,6,NA
007307067679,NA,NA,7,NA
007317737679,NA,NA,7,NA
007317942679,NA,NA,5,NA
007733763679,NA,NA,4,NA
007734376679,NA,NA,1,NA
007806544679,NA,NA,6,NA
008129829679,NA,NA,8,NA
008145855679,NA,NA,2,NA
008326697679,NA,NA,9,NA
008726450679,NA,NA,10,NA
008726466679,NA,NA,9,NA
008726501679,NA,NA,5,NA
0010044292679,NA,NA,10,NA
0010107899679,NA,NA,3,NA
0010109430679,NA,NA,8,NA
0010111684679,NA,NA,6,NA
0010111895679,NA,NA,8,NA
0010112223679,NA,NA,5,NA
0010154571679,NA,NA,2,NA
0010222911679,NA,NA,10,NA
0010222992679,NA,NA,4,NA
0010225926679,NA,NA,4,NA
0010241620679,NA,NA,9,NA
0010247023679,NA,NA,10,NA
0010351128679,NA,NA,8,NA
0010380790679,NA,NA,9,NA
0010382730679,NA,NA,7,NA
0010406562679,NA,NA,5,NA
0010413868679,NA,NA,3,NA
0010478825679,NA,NA,4,NA
0010478843679,NA,NA,1,NA
0010569984679,NA,NA,9,NA
0010569992679,NA,NA,4,NA
0010570016679,NA,NA,7,NA
0010604706679,NA,NA,5,NA
0010604787679,NA,NA,8,NA
0010608465679,NA,NA,3,NA
0010608534679,NA,NA,9,NA
0010623978679,NA,NA,2,NA
0010624037679,NA,NA,1,NA
0010645048679,NA,NA,2,NA
0010645065679,NA,NA,9,NA
0010658612679,NA,NA,3,NA
0010658636679,NA,NA,8,NA
0010690886679,NA,NA,8,NA
0010696289679,NA,NA,5,NA
0010696297679,NA,NA,1,NA
0010706115679,NA,NA,9,NA
0010706133679,NA,NA,6,NA
0010711902679,NA,NA,4,NA
0010712096679,NA,NA,9,NA
0010730783679,NA,NA,7,NA
0010731469679,NA,NA,1,NA
0010731477679,NA,NA,2,NA
0010739333679,NA,NA,7,NA
0010739472679,NA,NA,2,NA
0010745298679,NA,NA,10,NA
0010745315679,NA,NA,3,NA
0010748085679,NA,NA,8,NA
0010763339679,NA,NA,4,NA
0010779122679,NA,NA,4,NA
0010781997679,NA,NA,10,NA
0010782024679,NA,NA,1,NA
0010802403679,NA,NA,6,NA
0010812471679,NA,NA,4,NA
0010816590679,NA,NA,8,NA
0010816598679,NA,NA,7,NA
0010830099679,NA,NA,10,NA
0010837622679,NA,NA,4,NA
0010837652679,NA,NA,7,NA
0010864840679,NA,NA,5,NA
0010876860679,NA,NA,9,NA
0010885519679,NA,NA,5,NA
0010901539679,NA,NA,2,NA
0010901553679,NA,NA,8,NA
0010901569679,NA,NA,6,NA
0010912045679,NA,NA,4,NA
0010912063679,NA,NA,4,NA
0010912176679,NA,NA,9,NA
0010912185679,NA,NA,2,NA
0011006983679,NA,NA,1,NA
0011007161679,NA,NA,10,NA
0011009056679,NA,NA,2,NA
0011011288679,NA,NA,4,NA
0011028879679,NA,NA,4,NA
0011029295679,NA,NA,3,NA
0011033516679,NA,NA,10,NA
0011036971679,NA,NA,10,NA
0011042542679,NA,NA,2,NA
0011042564679,NA,NA,2,NA
0011050000679,NA,NA,9,NA
0011050016679,NA,NA,3,NA
0011050025679,NA,NA,3,NA
0011050043679,NA,NA,2,NA
0011064948679,NA,NA,10,NA
0011076377679,NA,NA,8,NA
0011090134679,NA,NA,4,NA
0011095103679,NA,NA,8,NA
0011095382679,NA,NA,3,NA
0011098805679,NA,NA,5,NA
0011105327679,NA,NA,9,NA
0011106299679,NA,NA,3,NA
0011120122679,NA,NA,8,NA
0011120152679,NA,NA,8,NA
0011122511679,NA,NA,5,NA
0011125494679,NA,NA,9,NA
0011143294679,NA,NA,3,NA
0011150207679,NA,NA,1,NA
0011169448679,NA,NA,6,NA
0011171205679,NA,NA,1,NA
0011177395679,NA,NA,9,NA
0011177413679,NA,NA,3,NA
0011177429679,NA,NA,2,NA
0011177459679,NA,NA,7,NA
0011201284679,NA,NA,7,NA
0011204677679,NA,NA,1,NA
0011205038679,NA,NA,1,NA
0011209989679,NA,NA,5,NA
0011211528679,NA,NA,4,NA
0011216218679,NA,NA,2,NA
0011245842679,NA,NA,6,NA
0011276385679,NA,NA,4,NA
0011276427679,NA,NA,9,NA
0011290369679,NA,NA,4,NA
0011290404679,NA,NA,3,NA
0011294652679,NA,NA,3,NA
0011302309679,NA,NA,6,NA
0011350984679,NA,NA,5,NA
0011366072679,NA,NA,8,NA
0011428665679,NA,NA,7,NA
0011432451679,NA,NA,5,NA
0011460101679,NA,NA,8,NA
0011467170679,NA,NA,3,NA
0011531393679,NA,NA,10,NA
0011542467679,NA,NA,10,NA
0011560506679,NA,NA,4,NA
0011586139679,NA,NA,1,NA
0011587281679,NA,NA,8,NA
0011587347679,NA,NA,9,NA
0011587716679,NA,NA,5,NA
0011587743679,NA,NA,1,NA
0011587929679,NA,NA,4,NA
0011588269679,NA,NA,9,NA
0011639433679,NA,NA,10,NA
0011645398679,NA,NA,10,NA
0011650062679,NA,NA,9,NA
0011656621679,NA,NA,3,NA
0011667301679,NA,NA,3,NA
0011667317679,NA,NA,4,NA
0011669196679,NA,NA,4,NA
0011669223679,NA,NA,9,NA
0011669320679,NA,NA,2,NA
0011669548679,NA,NA,2,NA
0011672238679,NA,NA,7,NA
0011701450679,NA,NA,4,NA
0011701466679,NA,NA,2,NA
0011721731679,NA,NA,1,NA
0011724011679,NA,NA,6,NA
0011737613679,NA,NA,3,NA
0011737629679,NA,NA,1,NA
0011746383679,NA,NA,2,NA
0011760586679,NA,NA,4,NA
0011761233679,NA,NA,5,NA
0011762124679,NA,NA,4,NA
0011774810679,NA,NA,3,NA
0011788171679,NA,NA,2,NA
0011813347679,NA,NA,3,NA
0011816381679,NA,NA,2,NA
0011832041679,NA,NA,7,NA
0011837591679,NA,NA,5,NA
0011857983679,NA,NA,5,NA
0011860362679,NA,NA,10,NA
0011861015679,NA,NA,8,NA
0011861033679,NA,NA,3,NA
0011861749679,NA,NA,5,NA
0011869776679,NA,NA,3,NA
0011968351679,NA,NA,4,NA
0011971366679,NA,NA,10,NA
0011976672679,NA,NA,3,NA
0011977533679,NA,NA,1,NA
0012036732679,NA,NA,10,NA
0012037228679,NA,NA,4,NA
0012106466679,NA,NA,4,NA
0012239214679,NA,NA,4,NA
003317487679,NA,NA,3,NA
003317514679,NA,NA,9,NA
003556055779,NA,NA,6,NA
003619753679,NA,NA,1,NA
004157990679,NA,NA,4,NA
004359477679,NA,NA,6,NA
004359504679,NA,NA,7,NA
004459325679,NA,NA,7,NA
004577179679,NA,NA,5,NA
004853846781,NA,NA,7,NA
005020138679,NA,NA,4,NA
005020168679,NA,NA,7,NA
005081291679,NA,NA,1,NA
005081299679,NA,NA,3,NA
005091232679,NA,NA,2,NA
005091278679,NA,NA,3,NA
005123314679,NA,NA,6,NA
005209273868,NA,NA,9,NA
005232702868,NA,NA,8,NA
005356703781,NA,NA,2,NA
005531430868,NA,NA,8,NA
005636171679,NA,NA,10,NA
005636230679,NA,NA,9,NA
005654204679,NA,NA,6,NA
005844049679,NA,NA,3,NA
005844057679,NA,NA,8,NA
005990032868,NA,NA,2,NA
006302024679,NA,NA,10,NA
006302394679,NA,NA,5,NA
006381029679,NA,NA,5,NA
006466134679,NA,NA,3,NA
006637857868,NA,NA,10,NA
006689811868,NA,NA,4,NA
006873217868,NA,NA,2,NA
007075658868,NA,NA,10,NA
007075701868,NA,NA,6,NA
007193301679,NA,NA,10,NA
007193351679,NA,NA,4,NA
007193359679,NA,NA,3,NA
007193367679,NA,NA,1,NA
007193410679,NA,NA,8,NA
007193418679,NA,NA,1,NA
007824882679,NA,NA,3,NA
007830659679,NA,NA,4,NA
008043475679,NA,NA,1,NA
008043493679,NA,NA,5,NA
008043501679,NA,NA,7,NA
008043509679,NA,NA,4,NA
008043606679,NA,NA,4,NA
008130402679,NA,NA,3,NA
008152904679,NA,NA,1,NA
008152936679,NA,NA,5,NA
008169869781,NA,NA,9,NA
008720730679,NA,NA,2,NA
008720760679,NA,NA,3,NA
008756532781,NA,NA,7,NA
008883677679,NA,NA,2,NA
008883704679,NA,NA,10,NA
008906072781,NA,NA,1,NA
008914142781,NA,NA,8,NA
008914180781,NA,NA,1,NA
008914196781,NA,NA,7,NA
008914223781,NA,NA,2,NA
008920972781,NA,NA,1,NA
008972089781,NA,NA,4,NA
009032460679,NA,NA,5,NA
009032468679,NA,NA,4,NA
009087035781,NA,NA,6,NA
009087048781,NA,NA,3,NA
009087056781,NA,NA,1,NA
009111676781,NA,NA,2,NA
0010002423781,NA,NA,6,NA
0010141386713,NA,NA,3,NA
0010141395713,NA,NA,3,NA
0010141413713,NA,NA,10,NA
0010141421713,NA,NA,5,NA
0010141429713,NA,NA,3,NA
0010141437713,NA,NA,9,NA
0010141451713,NA,NA,1,NA
0010150606713,NA,NA,1,NA
0010150615713,NA,NA,4,NA
0010178626713,NA,NA,9,NA
0010178635713,NA,NA,5,NA
0010178648713,NA,NA,10,NA
0010210093713,NA,NA,4,NA
0010412022713,NA,NA,3,NA
0010430512713,NA,NA,9,NA
0010430536713,NA,NA,6,NA
0010545291713,NA,NA,9,NA
0010613755179,NA,NA,2,NA
0010670958713,NA,NA,4,NA
0010672402713,NA,NA,6,NA
0010718596713,NA,NA,4,NA
0010718605713,NA,NA,8,NA
